idx,true,pred,confidence,node,node_score,novel_flag,reason
405,Normal,Fraud,80,bank_impersonation,0.4,False,"The caller initiated contact and asked for payment to be sent to a third party, which matches the defining behaviours of bank impersonation scams."
406,Fraud,Fraud,80,,0.0,True,"The customer service representative is trying to gain access to the victim's computer, which is a common tactic used by scammers."
407,Normal,Fraud,80,bank_impersonation,0.4,False,"The caller initiated contact and provided a checkbook without verification, which matches the defining behaviour of bank impersonation scams."
408,Fraud,Fraud,80,refund_scam,0.4,False,"The caller initiated contact, impersonated a senior officer from Norton (Amazon), and implied that money was owed to the customer without any prior indication of an issue, which matches the defining behaviours of a fake refund/overpayment scam."
409,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, matching the defining behaviours of bank impersonation scams."
410,Fraud,Fraud,80,refund_scam,0.4,False,"The call exhibits unsolicited contact, impersonation, and a request for action (pressing one) to prevent an auto-renewal, which is not how legitimate companies typically communicate with customers."
411,Fraud,Fraud,80,,0.0,True,"The caller claims to have an 'important security message' and asks for sensitive information about the computer, which could be used for malicious purposes."
412,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and money is moving within their own account, matching the legitimate version of this interaction."
413,Fraud,Fraud,80,,0.3,True,"The caller is asking the customer to open a remote access application, which could be used for malicious purposes."
414,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and the bank representative verified the customer's address and zip code without asking for any sensitive information to be read out or transferred."
415,Fraud,Normal,80,refund_scam,0.4,False,"The customer initiated the call, and the conversation revolves around a legitimate concern about an order, with no pressure to provide sensitive information or money."
416,Normal,Fraud,80,bank_impersonation,0.4,False,"The caller initiated contact and asked for payment to be made to a third-party account, which matches the defining behaviours of bank impersonation scams."
417,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, matching the defining behaviours of bank impersonation scams."
418,Fraud,Fraud,80,tech_support,0.4,False,"The caller initiated contact and claimed to be from Microsoft, which is a defining behaviour of fake technical support scams."
419,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, money moved between their own accounts, and no pressure was applied."
420,Fraud,Fraud,80,,0.0,True,"The caller is attempting to manipulate the customer into pressing a number, which could lead to revealing sensitive information or gaining unauthorized access."
421,Fraud,Fraud,80,,0.0,True,"The caller is attempting to gain access to the customer's computer and is using a high-pressure sales tactic to cancel a payment, despite the customer expressing confusion about what they are being asked to do."
422,Fraud,Fraud,80,,0.0,True,"The caller is attempting to verify a refund and then offer to process it, which may be an attempt to gain trust before asking for sensitive information or money."
423,Normal,Normal,90,bank_impersonation,0.4,False,"The customer initiated the call, money moved between their own accounts, and no pressure was applied."
424,Fraud,Fraud,80,tech_support,0.4,False,"The caller initiated contact and asked for remote access to troubleshoot, which matches the defining behaviours of a fake technical support scam."
425,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, matching the defining behaviours of bank impersonation scams."
426,Fraud,Fraud,80,bank_impersonation,0.4,False,"The caller initiated contact, impersonated a fraud department team, and requested sensitive information to be sent to their account, matching the defining behaviours of bank impersonation scams."
427,Normal,Normal,90,bank_impersonation,0.4,False,"The customer initiated the call, money moved between their own accounts, and no pressure was applied."
428,Fraud,Fraud,80,,0.2,True,"The caller is attempting to confirm a renewal of services without the customer's explicit consent, and is using high-pressure sales tactics."
429,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, which are defining behaviors of bank impersonation scams."
430,Fraud,Fraud,80,,0.0,True,"The caller is attempting to charge the customer $300 for a service they claim was automatically charged, without providing clear information or options for the customer to verify or dispute the charge."
431,Fraud,Fraud,80,,0.0,True,"The caller is asking for sensitive information (auto ID number, invoice number) without the customer initiating contact with Norton."
432,Fraud,Fraud,80,tech_support,0.4,False,"The caller initiated contact and claimed to be Microsoft support, which is a defining behaviour of fake technical support scams."
433,Fraud,Fraud,80,,0.0,True,"The support representative is asking for access to the customer's PC without providing any clear explanation of how they can help, which raises suspicions."
434,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, which matches the defining behaviours of bank impersonation scams."
435,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and the bank is sending a new checkbook to the customer's own account, matching the legitimate version of this interaction."
436,Fraud,Fraud,80,,0.0,True,"The caller is trying to manipulate the customer into cancelling a subscription and receiving a refund, which may not be legitimate."
437,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and no money or codes were requested to be sent away from their account."
438,Fraud,Fraud,80,,0.0,True,The caller is being manipulated into clicking on a suspicious link and potentially revealing access to their computer.
439,Fraud,Fraud,80,,0.0,True,"The customer service representative is asking for remote access to the computer, which could be a tactic to gain unauthorized control."
440,Normal,Fraud,80,bank_impersonation,0.4,False,"The caller initiated contact and provided a new checkbook without verifying the customer's identity, which is a defining behavior of bank impersonation scams."
441,Fraud,Fraud,80,,0.2,True,The caller is trying to manipulate the customer into revealing their computer's auto-renewal status and potentially sending money or providing access to an attacker.
442,Normal,Normal,90,bank_impersonation,0.4,False,"The customer initiated the call, money moved between their own accounts, and no pressure was applied."
443,Normal,Fraud,80,bank_impersonation,0.4,False,"The caller initiated contact and verified the customer, but then asked for a payment to be sent to a third party (fossil gas), which is a defining behavior of bank impersonation scams."
444,Fraud,Fraud,80,,0.0,True,"The support representative is asking for access to the customer's device, which could be a ploy to gain unauthorized control."
445,Normal,Normal,90,,0.0,True,"The conversation appears to be a routine inquiry about branch hours, with no indication of manipulation or attempt to extract sensitive information."
446,Normal,Normal,90,bank_impersonation,0.4,False,"The customer initiated the call, money moved between their own accounts, and no pressure was applied."
447,Fraud,Fraud,80,order_confirmation,0.6,False,"The call exhibits unsolicited contact, impersonation, and pressure to report a suspicious activity, which are defining behaviours of the Fake order / delivery confirmation scam pattern."
448,Normal,Normal,90,bank_impersonation,0.4,False,"The customer initiated the call, and the bank verified the customer's request for branch hours without asking for any sensitive information or exerting pressure."
449,Normal,Normal,90,bank_impersonation,0.4,False,"The customer initiated the call, money moved between their own accounts, and no pressure was applied."
450,Fraud,Fraud,80,,0.0,True,"The customer service agent is asking for sensitive information (order ID) and trying to redirect the customer to a different team, which may be an attempt to manipulate them into revealing more information or taking unwanted actions."
451,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, which matches the defining behaviours of bank impersonation scams."
452,Fraud,Fraud,80,tech_support,0.4,False,"The caller initiated contact and asked for a product key, which is a defining behaviour of fake technical support scams."
453,Fraud,Fraud,80,refund_scam,0.4,False,"The caller initiated unsolicited contact, impersonated PayPal support, and requested remote access to process a refund, which matches the defining behaviours of a fake refund/overpayment scam."
454,Fraud,Fraud,80,,0.0,True,"The caller is asking for confirmation of a payment amount, which could be an attempt to manipulate the customer into revealing financial information."
455,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, which matches the defining behaviours of bank impersonation scams."
456,Normal,Normal,90,bank_impersonation,0.4,False,"The customer initiated the call, money moved between their own accounts, and no pressure was applied."
457,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, matching the defining behaviours of bank impersonation scams."
458,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and the bank is assisting with a legitimate request to obtain a new checkbook within their own account."
459,Fraud,Fraud,80,,0.0,True,"The caller is asking the customer to open a new tab in Google Chrome, which could be an attempt to gain access to the customer's computer."
460,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and money is moving within their own account, matching the legitimate version of this interaction."
461,Fraud,Fraud,80,refund_scam,0.4,False,"The caller initiated unsolicited contact, impersonated Amazon Prime Support, and requested remote access to process a refund, which matches the defining behaviours of the Fake Refund/Overpayment scam pattern."
462,Normal,Normal,80,,0.0,True,"The call appears to be a legitimate customer service interaction between Michael Davis and Harper Valley National Bank, with no indication of manipulation or exploitation."
463,Normal,Fraud,80,,0.0,True,"The caller is asking for payment information without the customer initiating a conversation about an outstanding bill, which raises suspicions."
464,Fraud,Fraud,80,,0.0,True,The support agent is trying to redirect the customer to install a third-party app (Play Store) instead of providing actual Facebook support.
465,Fraud,Fraud,80,,0.0,True,The caller is asking the victim to reveal sensitive information (Google account) and perform an action that could compromise their security.
466,Fraud,Fraud,80,,0.0,True,"The caller claims to be from Hotmail support, but they don't know the customer's name and are asking for their email address, which is unusual behavior for a legitimate company contacting a customer."
467,Fraud,Fraud,80,,0.0,True,"The caller claims to be from HMRC and threatens to shut down the customer's phone number, which is a tactic often used by scammers to gain trust."
468,Fraud,Fraud,80,,0.0,True,"The caller claims to be from a government agency and asks for personal information, which is a common tactic used by scammers."
469,Fraud,Fraud,80,,0.0,True,"The representative is asking for access to the customer's computer and browser, which could be a tactic to gain unauthorized access."
470,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and money will move between their own accounts, matching the legitimate version of this interaction."
471,Fraud,Fraud,80,,0.0,True,The support representative is asking for sensitive information (what you were doing) and the conversation seems to be a setup to gain trust before potentially asking for credentials or access.
472,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, matching the defining behaviours of bank impersonation scams."
473,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, matching the defining behaviours of bank impersonation scams."
474,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and the conversation does not exhibit any of the defining behaviours of a scam, such as pressure or money/codes/data flowing away from the customer."
475,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and the password reset link was sent to their own phone number, matching the legitimate version of this interaction."
476,Fraud,Fraud,80,order_confirmation,0.6,False,"The call exhibits unsolicited contact, impersonation, and pressure to cancel and refund, with money flowing away from the customer's account."
477,Normal,Fraud,80,bank_impersonation,0.4,False,"The call exhibits unsolicited contact and money flowing away from the customer to a third party, matching the defining behaviours of bank impersonation scams."
478,Fraud,Fraud,80,,0.0,True,"The caller claims to have detected a trojan spyware infection without any prior interaction or verification, and is asking for sensitive information (make and model of computer) before providing assistance."
479,Fraud,Fraud,80,,0.0,True,"The caller is asking the customer to download and install software, which could be malware, in order to facilitate a refund."
480,Fraud,Fraud,80,,0.0,True,"The support agent is trying to create a sense of urgency and authority, while also attempting to extract personal information (name) from the customer."
481,Fraud,Fraud,80,refund_scam,0.4,False,"The caller initiated unsolicited contact and claimed to be from Amazon's cancellation department, which is a common impersonation tactic in fake refund scams."
482,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, and money is moving between their own accounts, matching the legitimate version of this interaction."
483,Fraud,Normal,80,refund_scam,0.4,False,"The customer initiated the call and is requesting information about a message they received, which does not exhibit any of the defining behaviours of the known scam pattern."
484,Fraud,Fraud,80,,0.0,True,"The caller is being asked to provide access to their computer, which could be used for malicious purposes."
485,Normal,Normal,80,bank_impersonation,0.4,False,"The customer initiated the call, money moved between their own accounts, and no pressure was applied."
