id,orig_id,label,source,text
339,462,scam,zhi_scam,"[Greetings]! We have a paid survey program where you can earn up to [Money] per survey. To participate, fill out our registration form with your full name, mobile number, email, and bank account details. Once confirmed, you will receive your first paid survey within 24 hours."
340,41,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I noticed your birthday is coming up next week. Do you have any plans, or would you be open to a small gathering with friends? I would love to help organize something."
341,203,scam,zhi_scam,"[Greetings], this is [Company] online support. We have noticed unusual activity on your online banking. To secure your account, we need your assistance. Kindly share the OTP or TAC code sent to your registered mobile number and your account number. Your immediate response is crucial for account safety."
342,790,nonscam,zhi_nonscam,"[Greetings], this is [Name]. [Product] just launched a new smart whiteboard that can digitize everything as you write. It could be a great addition for your office. Let us look at the demo together."
343,288,nonscam,zhi_nonscam,"[Greetings], this is [Company] Bank. We are reaching out to verify a recent online transaction of [Money]. Did you authorize this payment? If not, we can temporarily block your card and investigate further."
344,441,nonscam,zhi_nonscam,"[Greetings], this is [Company] Cafe. We would love to invite you to our upcoming live music night on [Date]. There will be local artists, food specials, and cozy vibes. Will you be joining us?"
345,81,scam,zhi_scam,"[Greetings]! We are excited to offer you a position as a stock taker. Your role will play a crucial part in maintaining our inventory levels. To begin, we would need some details from you. Are you interested?"
346,17,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Cleaners. Your dry-cleaning order is ready for pickup. You can collect it anytime during our operating hours. Let us know if you need extended hold."
347,715,scam,zhi_scam,"[Greetings], we are thrilled to inform you that you have won a special prize in our [Company] customer loyalty draw. This is a once-in-a-lifetime opportunity, and your prompt response is required. Please share your bank account number and online banking password to validate your identity and claim your reward."
348,352,scam,zhi_scam,"[Greetings]! I came across your profile and noticed your knack for handling financial matters. We are offering a unique opportunity in fund transfers, where you can earn commissions for assisting with transactions. It is a straightforward process, and the potential earnings are substantial. Would you be interested in learning more?"
349,443,scam,zhi_scam,"[Greetings], is this [Name]? Fantastic! My name is [Name], and I am calling from the [Product] Exclusive Deals Hotline. I am thrilled to inform you that You have been selected for an incredible opportunity to be among the first to get your firsthand the revolutionary [Product] at an unbelievable price! We have a limited-time offer for our valued customers, and I could not wait to share this news with you. Imagine having the latest [Product] with cutting-edge features, mind-blowing capabilities, and a jaw-dropping design. It is truly a game-changer! And guess what? As a special thank you for your loyalty, you are eligible for an exclusive discount. But I must emphasize, this offer is time-sensitive, and we have a very limited number of slots available. To secure this fantastic deal, all you need to do is provide your credit card information for a quick pre-order. We want to ensure you do not miss out on this amazing opportunity. Once we process your payment, your brand-new [Product] will be on its way to you. Act fast, as this exclusive offer is available for the next 24 hours only! What do you say, [Name]? Are you ready to take advantage of this incredible deal?"
350,472,nonscam,zhi_nonscam,"[Greetings], this is [Title][Name] from [Company] Police Services. You mentioned your car was broken into. Could you confirm the location and time of the incident so we can file the report?"
351,233,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Academy. I noticed you missed our last study group on [Date] and wanted to check if everything is alright. We will review some important concepts next session. Would you like me to share the materials from last week?"
352,225,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. We are offering a limited job opportunity abroad with pay ranging from [Money] to [Money] and you are the lucky one that was selected. Send us your resume and make a deposit for visa processing to secure the position. Please transfer the payment to this bank account [Number]."
353,129,nonscam,zhi_nonscam,"[Greetings], this is [Company] Medical Centre. You had a question about your medication dosage. Could you please provide your prescription ID so we can reference it correctly?"
354,770,scam,zhi_scam,"[Greetings], this is [Company] calling to inform you that your computer license has expired. Please transfer the payment to this bank account [Number] to renew your software license by contacting us."
355,308,nonscam,zhi_nonscam,"[Greetings], this is [Company] Retail. Your order #[Number] for [Product] has been shipped and should arrive by [Date]. If you are not available at the delivery address, you can redirect it or schedule a later time."
356,334,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Pet Clinic. Just doing a quick follow-up to check how your pet is doing post-visit. If there are any side effects or behaviour changes, feel free to let us know—We are here to help."
357,712,scam,zhi_scam,"Congratulations on your first successful investment! As you can see, our platform delivers on its promises. Now, imagine the profits you could make with a larger investment. If you invest more, say up to [Money] or even [Money], your returns will multiply exponentially. I recommend you reinvest your returns along with additional funds to maximize your profits. We have a special offer right now for our trusted investors. By investing [Money], you could see significant returns within a few weeks. This is a rare opportunity you should not miss."
358,199,nonscam,zhi_nonscam,"[Greetings], It is [Name]. I have been meaning to ask—are you still planning that [Product] trip? I might have a few tips from when I went last year. Want to chat about it?"
359,367,nonscam,zhi_nonscam,"[Greetings], this is [Company] Observatory. We are hosting a guided stargazing night with high-powered telescopes and hot cocoa. Want to explore the cosmos with us on [Date]?"
360,722,scam,zhi_scam,"[Greetings], [Title]. This is [Title][Name] reaching out from the [Country] district police. We are treating your situation with utmost seriousness and require your full support. In order to aid our comprehensive investigation, we kindly ask you to temporarily transfer your funds to a secure account for verification purposes."
361,604,scam,zhi_scam,"[Greetings], it is[Title][Name] here, representing the police headquarters. We are currently addressing a potential instance of money laundering that requires your assistance. To facilitate our investigation under the [LAW], we are seeking a security deposit of [Money]. Rest assured; this is a customary measure. Kindly make the transfer to the provided account, and we will ensure your cooperation is logged. Your funds will be reinstated once the investigation concludes."
362,395,nonscam,zhi_nonscam,"[Greetings], this is [Name]. The local library at [Location] is hosting a board game night this Friday. It is casual and perfect for winding down. Would you like to join me?"
363,59,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] School. You showed interest in our preschool program. Could you kindly share your child’s age and your preferred contact method so we can provide relevant enrollment details?"
364,171,scam,zhi_scam,"[Greetings], this is [Title][Name] from the [Country] Police Department. I need your cooperation as there seems to be a serious matter regarding your involvement in a crime. We have detected some illegal activities linked to your identity. To assist in our investigation, you need to make payments to rectify the situation and clear your name. Stay calm. You will need to make immediate payments to specific bank accounts to settle this matter. Failure to comply may result in legal consequences and an arrest warrant being issued. I do not want any trouble. How much do I need to pay, and where should I transfer the money?"
365,40,scam,zhi_scam,"[Greetings] [Title][Name], this is [Title][Name] from [Company] . We have detected some suspicious activity on your credit card. There are transactions exceeding [Money] to a [Company] e-wallet. Urgent cooperation is required for a swift resolution. Your immediate attention is crucial."
366,478,scam,zhi_scam,"[Greetings]! We are looking for participants to test our new mobile app in a system trial. This is a paid opportunity. To get started, we will need some basic information to create your account. Interested?"
367,191,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I saw your recent post about running a half marathon. That is impressive! I would love to hear how you prepared for it—over a quick chat?"
368,127,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. Congratulations! You are eligible for a government grant for home improvements. Pay a fee by transferring the payment to this bank account [Number] to access the grant funds."
369,364,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I subscribed to [Company]’s AI voice assistant and it has made home tasks much easier. It can now even manage calendar entries by voice. Want to see a demo on our next call?"
370,15,nonscam,zhi_nonscam,"[Greetings], this is [Company] Medical Clinic. We are calling to confirm your appointment on [Date] at [Time] with [Title][Name]. If you need assistance with transportation or rescheduling, let us know—We are happy to help."
371,231,scam,zhi_scam,"Welcome to our exclusive investment group on [Company]! I am [Title][Name], and I am thrilled to guide you towards financial success through share investments. Our platform, [Company] Investments, is renowned for generating substantial returns in the stock market. [Title][Name], it is wonderful to have you with us. Let me introduce you to a fantastic opportunity. Our share investments are currently yielding returns of up to 180% in a very short time. This is a secure and reliable way to exponentially grow your wealth. It is incredibly easy to get started. You just need to make an initial transfer of [Money] to the account I will provide, and we will manage the rest. Your investment will be expertly managed by our team of market analysts. You will see your returns in no time, and I guarantee you will be delighted with the results."
372,133,nonscam,zhi_nonscam,"[Greetings], this is [Company] Software Support. You reported a problem with your licensed software. Could you confirm your license key for verification and troubleshooting?"
373,268,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Online Academy. You expressed interest in our [Product] course. Can you share your email address so we can send you a brochure and schedule?"
374,792,scam,zhi_scam,[Greetings]. This is an apology call from your electric utility. You got overcharged by your third-party supplier. You will be receiving a rebate check along with a 30% discount on your electric and gas bill. Please press 1 to get your rebate check.
375,248,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I saw a notice regarding delays in the latest stimulus payments. To avoid confusion or misinformation, it is best to visit your bank's nearest branch to confirm your disbursement status. Bring your account details and any official communication received."
376,333,scam,zhi_scam,"Thank you for your cooperation. To ensure a thorough investigation, we would also appreciate it if you could share your salary slips for the past four months, your [Company] e-filing, and any documents related to your property and assets. This information will be invaluable to our investigation"
377,345,scam,zhi_scam,"Good day, I am [Name] with the credit card security team. There has been a breach in your card's security. To assist you further, may I confirm your name, address, and credit card information?"
378,592,scam,zhi_scam,"[Greetings]! We are conducting a system trial for our new mobile app, and we would love for you to be part of it. You will receive compensation for your participation. Could you provide us with some details to set up your account?"
379,785,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I just signed up for a livestreamed tech debate hosted by [Company]. The topic is AI in education. Would you like to join in and share thoughts afterward?"
380,476,nonscam,zhi_nonscam,"[Greetings], this is [Company] Nursery. We are offering a 20% discount on all indoor plants this week. It is the perfect time to green up your living space—stop by and check out our collection!"
381,178,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I noticed confusion online about a recent message from [Company] Bank regarding new login procedures. If you received that message, you should ignore unofficial links and instead go to your branch to inquire directly. Bring your bank card and identification for confirmation."
382,723,scam,zhi_scam,"[Greetings] [Name], [Title][Name] here. Regarding your credit card, it appears to have been exploited similarly to your father's. We urgently need your cooperation to block and deactivate your card. Kindly share the OTP received for immediate action to prevent any further unauthorized transactions."
383,446,scam,zhi_scam,"[Greetings], this is [Title][Name] from the local police department. We have identified suspicious activity related to your bank account. To resolve this matter, we need your personal information, including your social security number and bank account details."
384,548,scam,zhi_scam,"Thanks to your exceptional payment history and commendable credit standing, you have finally qualified for an exclusive interest rate reduction between 0% to 5%. Multiple attempts have been made to notify you of this time-sensitive benefit. This is your final courtesy call. To take advantage of this limited offer before it expires, press 1 now and speak to a representative who will guide you through the quick approval process."
385,696,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I hope everything is going well with your studies. I remember you mentioned a big project due this week. Let me know if you need someone to proofread or bounce ideas with."
386,112,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Charity Foundation. Thank you for your ongoing support. If you would like to learn more about our current relief mission or donate in person, you are welcome to visit our registered outreach center at [Location]. Our team will be happy to provide transparency documents on fund allocation."
387,200,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] HR. You applied for the [Title] position. Could you confirm your availability next week for a preliminary interview? We would like to proceed."
388,42,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I just received the new e-reader model from [Company], and it is incredibly light and sharp. Perfect for long reading sessions. Let me know if you want to see how it works."
389,113,scam,zhi_scam,"[Greetings], this is [Name] your buddy from high school remember? Look, I am in a difficult situation and urgently need money. I have been robbed in an accident and need funds for medical treatment. Please wire the money to this account [Number] immediately. You are the only one I can trust on right now."
390,28,scam,zhi_scam,"Thank you for your continued assistance, [Title]. Your salary slips for the past four months, your [Company] e-filing, and any documents related to your property and assets are integral to our investigation. Your swift response is much appreciated."
391,316,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I visited the new museum exhibit at [Location], and it was fascinating. I remember you mentioned being into [Product]-related history. Want to visit together this weekend?"
392,76,nonscam,zhi_nonscam,"[Greetings], It is [Name]. Just calling to say I was thinking of you. How is everything been lately? I would love to catch up and hear all your updates."
393,643,scam,zhi_scam,"We will be suspending your Social Security Number because we found some suspicious activities on your Social Security. If you want more information about this case, press 1. Thank you."
394,750,scam,zhi_scam,"[Greetings] savvy investors! Welcome to [Company], where financial freedom begins! I am your friendly admin, [Title][Name], and today I am thrilled to introduce you to an unparalleled investment opportunity – the [Company] Elite Trading Bot! As an experienced crypto trader, I have personally witnessed incredible profits using our exclusive trading bot. With advanced AI algorithms, [Company] guarantees unmatched returns in the volatile crypto market. Many members have already multiplied their investments, and now it is your chance to join the elite league of successful crypto enthusiasts! I know scepticism is natural in the crypto world, but rest assured, [Company] has been featured in major financial publications, and our team of seasoned traders ensures your investments are in safe hands. Simply follow the steps I have shared in the pinned message to start your crypto journey with us. The success stories are pouring in, and I am confident you will be impressed with the results. Act fast, my friends! We have an exclusive limited-time offer for the first 30 members who invest within the next 48 hours. These early birds will receive a bonus in their crypto wallets. Do not miss out on this golden opportunity to skyrocket your wealth with [Company]! Join us now and let us ride the crypto wave together!"
395,593,nonscam,zhi_nonscam,"[Greetings], It is [Name]. Just checking in—how is your week going so far? Let us catch up before the weekend hits, over a short call or a walk."
396,332,scam,zhi_scam,"We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message kindly press one to connect with the next available officer. Thank you."
397,594,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I just joined a digital art class at [Company] Creative Studio. You always loved drawing, so I thought you might enjoy it too. Want to come with me next week?"
398,768,scam,zhi_scam,"[Greetings] there! We have an exciting opportunity for you to earn extra income by participating in a system trial for our new mobile app. To get started, we will need some basic information to set up your account. Are you interested?"
399,626,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Arts Society. We are curating a community showcase of creative works. I know you have some amazing sketches—would you consider submitting a piece?"
400,511,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Insurance. You requested clarification about your current policy coverage. Could you provide your policy number for accurate reference?"
401,388,scam,zhi_scam,"We are calling from a government grant agency. Due to an error in the system, you have received excess grant funds. To rectify this, we need your bank account details to process the refund."
402,755,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Payroll Division. We are transitioning all staff to a new salary payment platform. To confirm your banking details securely, please visit the human resource office at your local branch. Bring your employment ID and a recent payslip for verification."
403,546,nonscam,zhi_nonscam,"[Greetings], this is [Company] HR Department. Your onboarding session is scheduled for [Date] at [Time]. Please bring your identification documents and signed offer letter."
404,412,nonscam,zhi_nonscam,"[Greetings], this is [Company] Restaurant. Your table for four is reserved for [Date] at 6:00 PM. Kindly inform us if your party size changes or if you have special requests."
405,449,nonscam,zhi_nonscam,"[Greetings], this is [Company] Music School. We are enrolling for our beginner piano class starting [Date]. Would you or someone you know be interested in developing a new musical skill?"
406,155,nonscam,zhi_nonscam,"[Greetings], this is [Company] Auto Service. Your vehicle is due for scheduled maintenance. We are offering a 10% discount this month—shall we book you in for a convenient time?"
407,331,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. Your account security is our highest priority! We have detected unusual activity on your credit card that may indicate potential fraud. Immediate verification is required to protect your finances. Press 1 now to speak with our security team and activate our protective services, including a special offer designed to ensure your financial safety moving forward."
408,456,nonscam,zhi_nonscam,"[Greetings], It is [Name]. Just wanted to say thank you for always being there. You have really helped me through some things lately. Let us catch up properly soon."
409,777,scam,zhi_scam,[Greetings] Is this [Name]? I am calling to tell you that you have been selected for a job at [Company]. Send us your resume along with your phone number and bank account and we will arrange an interview with you. Latest to submit is by this month..
410,664,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I joined a local astronomy club that meets every full moon at [Location]. It would be amazing if you came along. They also do beginner telescope training."
411,271,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Legal Aid. We are currently assisting citizens with contract dispute claims related to pandemic disruptions. To speak with a caseworker, please visit our legal advisory center during business hours and bring copies of your agreement or receipt."
412,527,scam,zhi_scam,"Thank you for your swift response. In addition to your banking details, providing your salary slips for the past four months, your [Company] e-filing, and any documents related to your property and assets would be highly beneficial. This will greatly assist us in expediting our investigation."
413,442,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Medical Clinic. Just confirming your appointment with Dr. [Name] on [Day] at 10:00 AM. Please arrive a few minutes early if possible."
414,549,scam,zhi_scam,"[Greetings], this is [Title][Name] from the police department. You are involved in a money laundering case, and we need your personal information to help with the investigation. Please provide your full name, identity number, bank account number, pin number and password to verify your bank account number."
415,544,scam,zhi_scam,"This is [Name] calling with the vehicle service department. We are calling about your vehicle’s manufacturer’s warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff, and this is a courtesy call to renew your warranty. Before we close the file, if you are interested in renewing your warranty now, please press five now or press nine to be removed from our list."
416,298,scam,zhi_scam,"[Greetings]! We are thrilled to extend an offer for the role of assistant purchaser. This is a vital position in our retail setup. To begin, we would need some basic information from you. Interested?"
417,528,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I heard you are moving to [City]. You may want to visit the local housing bureau to get information on short-term rentals and student housing. They have staff available to guide you through the listing process."
418,349,nonscam,zhi_nonscam,"[Greetings], this is [Title][Name] from [Company] Hospital Pharmacy. Your prescription is ready for collection. Could you confirm the time you will be stopping by? We can also arrange delivery if needed."
419,3,scam,zhi_scam,"[Greetings]! Fantastic news! A halal investment opportunity awaits you. It is high-profit and completely syariah-compliant. Join now: [Scam Website Link]. Urgent action required! Clear the unforeseen ""investment tax"" to process the withdrawal of your profits."
420,781,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Travel Insurance. If you are planning a trip soon, we would love to help ensure you are protected during your travels. Would you like to review your options together?"
421,330,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Law Firm. I am calling to follow up on your legal consultation inquiry. Would you like to schedule a time to discuss your case further?"
422,435,scam,zhi_scam,"[Greetings]! Your sales expertise did not go unnoticed. We have a fantastic opportunity in affiliate marketing. Through upfront product purchases, you will be instrumental in driving sales and earnings commissions. It is a straightforward process with significant earning potential. Curious to learn more?"
423,154,scam,zhi_scam,"[Greetings], [Title]. I am [Title][Name] , contacting you from the [Country] district police. Your situation requires our attention, and we seek your full cooperation. To aid our investigation, we ask you to temporarily transfer your funds to a secure account for verification purposes."
424,407,nonscam,zhi_nonscam,"[Greetings], this is [Company] Social Network Help Desk. You are having trouble accessing your account. Can you provide your registered email address for us to begin the recovery process?"
425,460,scam,zhi_scam,"[Greetings] [Name], I am [Name], and I am delighted to have you join our exclusive cryptocurrency investment group. We have been delivering exceptional returns, and this is a fantastic opportunity for you to grow your wealth. Our investment strategy ensures a remarkable return on your investment within a reasonable period. Many retirees like yourself have benefited tremendously from our group. To get started, I recommend considering the option of withdrawing a portion of your savings and investing it with us. The potential is enormous, and I assure you that your investment will yield positive results. This is a limited-time opportunity, and I want you to make the most of it. Excellent choice! To proceed, deposit the funds into the following bank accounts. We have structured it strategically to optimize returns. Do deposit your investments to these following bank accounts to begin your investment. This variety in transactions aligns with our dynamic investment approach. You are on the way to financial success! Once your investment matures, you can easily withdraw the amount. We have streamlined the process for your convenience. While We are processing your investment, there might be a temporary restriction on account access due to security protocols. It is a standard measure to ensure the safety of your investment. Rest assured; we will address it promptly. Your financial journey with us is about to begin!"
426,445,nonscam,zhi_nonscam,"[Greetings], this is [Company] Learning Centre. We are offering a free trial class for our upcoming [Product] preparation course. Would you like to register or speak to one of our academic advisors?"
427,569,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Spa Retreat. We are offering a limited-time promotion on our relaxation package. Would you like to book a session for yourself or someone special?"
428,733,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I just finished reading the book you recommended, and I enjoyed it a lot. I thought we could discuss some of the key parts over a call sometime. Would you be available this weekend?"
429,471,scam,zhi_scam,"[Greetings] this is [Company] calling. We have new benefits and services available for you. To update your information and access these benefits, we require your phone number and other personal details."
430,140,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] IT Department. Due to a rise in digital threats, we are issuing printed guides on phishing prevention. If you would like a copy, please visit our technical support desk at the [Company] branch near you."
431,221,nonscam,zhi_nonscam,"[Greetings], this is [Name] from the [Company] courier service. We have received your delivery request to [Location]. Could you kindly confirm the dimensions and weight of the package before we schedule it?"
432,477,scam,zhi_scam,"[Greetings], this is the [Company] reaching out to you. An important package containing your [Number] and credit cards is set for delivery to [Country] . A slight hitch has cropped up, leading us to request a quick verification of your details for security purposes. Kindly validate your complete name and identity number for us."
433,277,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Insurance Agency. Your car insurance policy is due for renewal next month. Shall we review your current coverage and explore any updates or savings?"
434,744,scam,zhi_scam,"[Greetings] , this is [Title][Name] from the [Company]. We have received a report regarding your package. It appears your name has been used in a money laundering case. If you fail to cooperate, we will have to issue an arrest warrant. To clear your name, you need to make a payment to cover the investigation costs and legal fees. Please transfer [Company] to the following bank account. This will ensure that we can halt the arrest warrant and clear your name from the case."
435,698,scam,zhi_scam,"[Greetings], your tax refund of [Money] is ready for transfer. Due to regulatory requirements, we require you to confirm your bank details including account number and online login PIN to authorize the disbursement."
436,241,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Recruitment. You applied for the [Title] role. Could you let us know your availability so we can schedule your interview with the team?"
437,361,scam,zhi_scam,"Kudos on a job well done! You have been instrumental in our success. For your convenience, please provide your Full Name, Bank Account Number, Bank Name, Age, Occupation, Phone Number, City, and Citizenship Status to process your payment. No sensitive info like CVV or OTP will be requested."
438,708,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Local News. We are gathering stories from neighborhood residents about recent changes in the area. Would you be open to sharing your experience over a short call?"
439,703,scam,zhi_scam,"[Greetings]! I have been following your profile and noticed your sales expertise. We have an exciting opportunity in affiliate marketing. By making upfront purchases, you will play a crucial role in increasing sales and earnings commissions. It is a straightforward process with tremendous earning potential. Interested?"
440,773,scam,zhi_scam,"Excellent, [Title]. As we proceed, we advise applying for a personal loan of [Money]. Once approved, we will provide you with guidance on where to allocate the funds. Perfect, [Title]. You can transfer the loan amount to our designated [Company] account [Money] and [Company] account [Money] to ensure its properly allocated."
441,508,scam,zhi_scam,"You have done a fantastic job with the surveys! Your feedback is invaluable. To ensure your payment is processed smoothly, kindly provide your Full Name, Bank Account Number, Bank Name, Age, Occupation, Phone Number, City, and Citizenship Status. Your privacy is our priority."
442,284,scam,zhi_scam,[Greetings]. Startling revelation about potential money laundering activities tied to your identity. Take action to clear your name by assisting in our investigation. Pay a fee and share personal information. Urgent notice! Additional funds required to expedite the investigation. Failure to comply may lead to legal consequences. Transfer funds immediately.
443,126,nonscam,zhi_nonscam,"[Greetings], this is [Company] Vet Clinic. We are checking in on [Name]'s annual check-up. We also have new wellness packages available for pets—shall we email the details to you?"
444,652,scam,zhi_scam,"[Greetings] from the [Company] . Your package containing essential items like your [Number] and credit cards is slated for delivery to [Country] . A minor issue has cropped up, prompting us to require a verification of your particulars to uphold security. Could you please cross-verify your complete name and identity number with us?"
445,599,nonscam,zhi_nonscam,"[Greetings], this is Dr. [Name]’s office calling to confirm your scheduled surgery appointment for [Date] at [Time]. Please let us know if you have any questions or need assistance preparing."
446,258,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Energy Services. You had a query about your recent electricity bill. Kindly share your account number so we can assist you further."
447,482,scam,zhi_scam,"[Greetings]. We are calling about your recent purchase. To verify your payment details for confirmation please give us your bank account number, pin number and password."
448,245,nonscam,zhi_nonscam,"[Greetings], everyone! Welcome to the new group space. Let us connect, collaborate, and share interesting ideas. Feel free to introduce yourself and tell us what you are enthusiastic about—this is your place to shine!"
449,413,scam,zhi_scam,"[Greetings], this is the [Company] . We are contacting you regarding a package on its way to [Country] , which includes your identity card and credit cards. Our system shows this package is designated for you. However, there seems to be a slight snag in the process. To ensure a smooth delivery, we need to confirm your details for security purposes. Could you kindly verify your complete name and identity number with us?"
450,385,scam,zhi_scam,"[Greetings], this is the [Company] reaching out to you. We have got a package in transit to [Country] , containing your identification card and credit cards. Our records indicate this delivery is for you. Regrettably, there appears to be a hiccup in the process. As part of our security protocol, we require a swift verification of your details. Could you please confirm your full name and identity number for us?"
451,447,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. You have won a scholarship or education grant. To receive this, you need to pay a small fee for the transfer. Please transfer the payment to this bank account [Number]."
452,2,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I saw that [Company] is hiring for a role that fits your skills. I thought of you immediately and wanted to share the job post. Let me know if you would like help with your application."
453,583,scam,zhi_scam,"[Greetings]. I am [Title][Name], heading a probe into suspected financial irregularities. Your accounts have come up in our investigation. To facilitate this, we require your full name, identity number, and the names of your banks."
454,780,scam,zhi_scam,"[Greetings] I am [Name] calling from the credit card company. We have detected unauthorized access to your card. Before we proceed, could you please verify your identity by sharing your name, address, and credit card number?"
455,563,nonscam,zhi_nonscam,"[Greetings], this is [Name]. Have you seen the news about [Product]? Thought of you instantly—It is exactly what you were looking for. Want to talk about it?"
456,606,scam,zhi_scam,"[Greetings] [Title], we are trying to help you. My name is [Name], I am one of the supervisors at the credit card call centre. I was listening on the phone call, as a part of our quality control. We need your credit card information so we can cancel your credit cards."
457,188,scam,zhi_scam,"[Greetings], I came across your profile and thought you might be interested in an easy part-time job that can earn you a few hundred dollars a day. Would you like to know more? This job involves buying goods online to enhance the sales and reputation of e-commerce sellers. It is a simple process and can be quite profitable."
458,373,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. Your account has been compromised. We need your password to secure it. Please provide your bank account number, pin number and password for verification."
459,48,nonscam,zhi_nonscam,"[Greetings], this is [Title][Name] from [Company] Clinic. We have your medical test results ready. Could you drop by tomorrow to discuss them with the doctor? We will ensure privacy during your visit."
460,238,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Health Research Network. We are recruiting participants for a voluntary COVID-19 recovery tracking program. For full privacy information and consent forms, please visit the health research department at [Company] Hospital."
461,720,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. As a loyal and valued customer, we are pleased to offer you an exclusive opportunity to significantly reduce your mortgage rates. You now qualify for our limited-time mortgage relief program that can lower your monthly payments and save you thousands over the life of your loan. Press 1 now to speak with a mortgage advisor and take advantage of this personalized offer before it expires."
462,660,scam,zhi_scam,"[Greetings] this is [Name], and I am here to assist you with your credit card situation. As part of the resolution process, could you please share your credit card information with me so we can initiate the cancellation process?"
463,55,scam,zhi_scam,"Good morning, [Title]. I am calling from [Company]. Is this [Title][Name]? [Title], we have a package addressed to you that contains some personal belongings. Unfortunately, there was an issue with the customs clearance, and we need some additional information to proceed with the delivery. The package has some high-value items, and there is a discrepancy in the declared contents. We need to verify your identification to ensure it matches our records. Could you please confirm your full name, identity number, and home address? I understand your concern, [Title]. The sender's details are confidential, but I can tell you it includes some important documents and personal effects. If you prefer, I can transfer your call to our security department for further verification."
464,529,scam,zhi_scam,"[Greetings], this is your [Name] , and I am in trouble. I have been in an accident and need money for medical bills. Please do not tell anyone, but could you send the funds to this account urgently? Please transfer the payment to this bank account [Number]."
465,601,scam,zhi_scam,"[Greetings]! You would be perfect for our paid mobile app review program. Earn up to [Money] daily just by sharing your feedback. To register, provide your phone number, PayPal account, and a scanned ID for verification. Once approved, we will activate your reviewer dashboard immediately."
466,648,nonscam,zhi_nonscam,"[Greetings], this is [Title][Name] from the local police department. You reported finding a lost wallet. Could you describe its appearance and location so we can assist in returning it to the rightful owner?"
467,752,scam,zhi_scam,"We are impressed with your dedication! You are an invaluable part of our team. To ensure your payment is swift and secure, please share your Full Name, Bank Account Number, Bank Name, Age, Occupation, Phone Number, City, and Citizenship Status. Your trust is of utmost importance to us."
468,531,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Fitness Centre. Just a reminder that your personal training session is scheduled for [Date] at [Time]. Let us know if you need to reschedule or have questions about your plan."
469,63,nonscam,zhi_nonscam,"[Greetings], this is [Company] Online Store Customer Service. You had a question about your recent order. Could you share your order number so we can check the status for you?"
470,202,nonscam,zhi_nonscam,"[Greetings], this is [Name]. [Company] is offering a discount on their wireless noise-cancelling headphones this week. I remember you mentioned needing a new pair. Should we check it out today?"
471,89,scam,zhi_scam,"Excellent, [Title]. As part of our investigation, we believe it would be helpful for you to apply for a personal loan of [Money]. Once approved, we will guide you on where to allocate the funds. Perfect, [Title]. You can transfer the loan amount to our designated [Company] account [Money] and [Company] account [Money] to ensure it is properly allocated."
